Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2760.0,144.0,17.0,295.0,86.0,1740.0,242.0,234.0,115.0,1025.0,0,29,Aspen
2783.0,349.0,31.0,210.0,70.0,3062.0,150.0,173.0,151.0,1758.0,0,28,Lodgepole Pine
3483.0,48.0,22.0,60.0,4.0,1762.0,222.0,186.0,87.0,1945.0,1,38,Krummholz
2910.0,160.0,11.0,335.0,97.0,2023.0,231.0,242.0,141.0,1154.0,2,31,Lodgepole Pine
3216.0,320.0,8.0,702.0,13.0,1570.0,200.0,233.0,172.0,1190.0,2,30,Spruce/Fir
2789.0,68.0,14.0,180.0,34.0,1867.0,233.0,212.0,108.0,2821.0,0,28,Lodgepole Pine
3052.0,54.0,20.0,902.0,-22.0,1455.0,227.0,192.0,89.0,2664.0,2,32,Lodgepole Pine
3065.0,55.0,14.0,1245.0,196.0,2823.0,228.0,210.0,112.0,1245.0,2,23,Lodgepole Pine
3100.0,40.0,24.0,630.0,40.0,1366.0,214.0,181.0,91.0,2139.0,2,32,Spruce/Fir
3064.0,129.0,9.0,553.0,60.0,5824.0,235.0,235.0,130.0,4080.0,0,28,Spruce/Fir
3139.0,197.0,19.0,234.0,48.0,2010.0,212.0,252.0,168.0,674.0,0,21,Spruce/Fir
3047.0,356.0,9.0,108.0,14.0,3627.0,205.0,224.0,156.0,691.0,2,21,Spruce/Fir
2905.0,8.0,22.0,201.0,23.0,2040.0,189.0,191.0,134.0,1997.0,2,32,Lodgepole Pine
3099.0,274.0,3.0,228.0,36.0,1766.0,211.0,240.0,167.0,3015.0,2,31,Spruce/Fir
3104.0,75.0,7.0,690.0,50.0,2419.0,228.0,228.0,133.0,2206.0,2,31,Spruce/Fir
3144.0,327.0,25.0,450.0,142.0,582.0,152.0,203.0,186.0,1950.0,2,23,Spruce/Fir
3258.0,117.0,19.0,175.0,32.0,1718.0,249.0,219.0,90.0,2932.0,0,38,Spruce/Fir
2572.0,10.0,7.0,301.0,46.0,566.0,213.0,226.0,151.0,819.0,3,5,Lodgepole Pine
3247.0,331.0,14.0,499.0,153.0,3343.0,185.0,221.0,175.0,3383.0,2,23,Lodgepole Pine
2832.0,52.0,11.0,210.0,15.0,2699.0,226.0,217.0,124.0,3811.0,0,28,Lodgepole Pine
2444.0,10.0,20.0,134.0,35.0,560.0,193.0,194.0,133.0,1325.0,3,9,Douglas-fir
2407.0,309.0,20.0,319.0,202.0,1167.0,163.0,223.0,199.0,1061.0,3,5,Ponderosa Pine
3239.0,139.0,13.0,285.0,62.0,2706.0,239.0,236.0,124.0,940.0,2,31,Spruce/Fir
3129.0,264.0,2.0,30.0,0.0,400.0,214.0,240.0,164.0,2676.0,1,18,Spruce/Fir
2976.0,112.0,15.0,175.0,57.0,3697.0,245.0,223.0,102.0,1154.0,0,28,Lodgepole Pine
3294.0,159.0,14.0,571.0,92.0,2784.0,234.0,242.0,135.0,1140.0,2,32,Spruce/Fir
3119.0,157.0,6.0,150.0,10.0,6690.0,227.0,241.0,148.0,2630.0,0,28,Lodgepole Pine
3166.0,139.0,14.0,277.0,56.0,1321.0,241.0,235.0,120.0,1776.0,2,12,Lodgepole Pine
3220.0,281.0,4.0,420.0,36.0,430.0,209.0,240.0,169.0,1475.0,2,31,Lodgepole Pine
2932.0,135.0,9.0,67.0,10.0,4108.0,235.0,236.0,133.0,5098.0,0,29,Lodgepole Pine
3073.0,24.0,15.0,285.0,78.0,3962.0,211.0,207.0,129.0,5059.0,0,28,Spruce/Fir
2993.0,307.0,7.0,67.0,-7.0,4368.0,201.0,236.0,175.0,721.0,0,18,Lodgepole Pine
3228.0,111.0,15.0,458.0,25.0,1632.0,245.0,222.0,102.0,1358.0,2,12,Lodgepole Pine
2748.0,181.0,26.0,255.0,82.0,1974.0,218.0,245.0,144.0,2218.0,2,9,Lodgepole Pine
3214.0,26.0,16.0,685.0,23.0,3032.0,211.0,204.0,125.0,3561.0,0,29,Spruce/Fir
2528.0,129.0,13.0,216.0,40.0,997.0,241.0,232.0,117.0,1128.0,2,1,Ponderosa Pine
2567.0,99.0,6.0,379.0,25.0,1253.0,230.0,232.0,136.0,1414.0,2,1,Aspen
2974.0,72.0,21.0,67.0,-21.0,510.0,239.0,195.0,77.0,604.0,0,28,Spruce/Fir
2681.0,35.0,10.0,120.0,0.0,1655.0,219.0,219.0,135.0,5632.0,0,28,Lodgepole Pine
2538.0,90.0,29.0,30.0,16.0,1622.0,249.0,180.0,0.0,1542.0,2,19,Lodgepole Pine
2992.0,35.0,11.0,430.0,9.0,2388.0,219.0,215.0,131.0,2457.0,2,30,Lodgepole Pine
2855.0,227.0,19.0,360.0,98.0,1476.0,190.0,254.0,196.0,1482.0,2,32,Lodgepole Pine
2880.0,307.0,18.0,277.0,85.0,2203.0,168.0,227.0,198.0,1316.0,2,32,Spruce/Fir
2979.0,168.0,19.0,60.0,10.0,4756.0,231.0,244.0,136.0,3336.0,0,28,Spruce/Fir
3257.0,120.0,16.0,201.0,51.0,2635.0,246.0,225.0,103.0,2730.0,0,29,Spruce/Fir
3300.0,119.0,15.0,371.0,67.0,1794.0,244.0,226.0,107.0,1687.0,0,28,Lodgepole Pine
2838.0,39.0,3.0,0.0,0.0,3123.0,220.0,232.0,149.0,2404.0,0,22,Lodgepole Pine
3069.0,79.0,12.0,277.0,58.0,3159.0,236.0,217.0,110.0,1953.0,2,30,Lodgepole Pine
2956.0,50.0,34.0,85.0,-3.0,458.0,213.0,145.0,40.0,1708.0,0,28,Spruce/Fir
3046.0,222.0,6.0,553.0,-12.0,153.0,212.0,246.0,171.0,1295.0,2,22,Lodgepole Pine
3165.0,323.0,5.0,42.0,1.0,592.0,207.0,235.0,166.0,1302.0,1,22,Spruce/Fir
2984.0,22.0,20.0,295.0,125.0,1465.0,204.0,194.0,121.0,3102.0,2,23,Spruce/Fir
2985.0,78.0,15.0,180.0,37.0,1638.0,238.0,212.0,102.0,3520.0,0,28,Spruce/Fir
2945.0,258.0,12.0,120.0,16.0,5755.0,191.0,247.0,195.0,1516.0,0,28,Lodgepole Pine
3091.0,133.0,12.0,95.0,-9.0,957.0,239.0,234.0,124.0,1592.0,0,21,Spruce/Fir
2742.0,63.0,12.0,458.0,58.0,430.0,230.0,215.0,116.0,1127.0,2,10,Lodgepole Pine
3031.0,199.0,20.0,335.0,153.0,2689.0,209.0,253.0,170.0,1150.0,2,33,Lodgepole Pine
3118.0,60.0,20.0,376.0,72.0,212.0,232.0,196.0,89.0,1342.0,0,21,Lodgepole Pine
3450.0,144.0,6.0,875.0,101.0,3318.0,230.0,239.0,143.0,1507.0,2,37,Krummholz
3012.0,322.0,9.0,67.0,7.0,2731.0,198.0,232.0,173.0,2184.0,2,22,Spruce/Fir
3201.0,61.0,9.0,362.0,86.0,5144.0,227.0,222.0,128.0,2598.0,0,21,Lodgepole Pine
3168.0,228.0,22.0,576.0,70.0,3389.0,183.0,254.0,201.0,1931.0,2,32,Spruce/Fir
2203.0,345.0,33.0,120.0,91.0,708.0,139.0,171.0,158.0,361.0,3,9,Ponderosa Pine
2212.0,314.0,32.0,277.0,167.0,446.0,122.0,197.0,207.0,216.0,3,9,Ponderosa Pine
3211.0,29.0,2.0,180.0,4.0,2117.0,218.0,233.0,152.0,2973.0,0,28,Lodgepole Pine
2945.0,292.0,13.0,30.0,6.0,2220.0,184.0,237.0,193.0,2190.0,2,22,Spruce/Fir
3407.0,357.0,35.0,240.0,116.0,4802.0,146.0,156.0,132.0,4097.0,2,38,Krummholz
2896.0,27.0,3.0,0.0,0.0,3421.0,218.0,232.0,151.0,1471.0,0,22,Lodgepole Pine
3102.0,6.0,16.0,42.0,8.0,825.0,198.0,207.0,144.0,1860.0,0,21,Lodgepole Pine
2867.0,317.0,24.0,150.0,55.0,4782.0,149.0,211.0,198.0,319.0,0,28,Lodgepole Pine
2680.0,143.0,5.0,60.0,-1.0,1698.0,227.0,239.0,146.0,5585.0,0,28,Lodgepole Pine
2999.0,200.0,27.0,404.0,161.0,1064.0,199.0,251.0,172.0,418.0,2,12,Lodgepole Pine
2705.0,84.0,4.0,390.0,105.0,1207.0,226.0,232.0,141.0,2527.0,0,11,Lodgepole Pine
2888.0,37.0,11.0,67.0,9.0,485.0,219.0,215.0,129.0,1932.0,2,23,Spruce/Fir
2749.0,108.0,8.0,30.0,-8.0,1770.0,235.0,231.0,128.0,1215.0,0,28,Lodgepole Pine
3291.0,322.0,23.0,390.0,112.0,4394.0,154.0,209.0,192.0,1302.0,0,37,Krummholz
3229.0,183.0,9.0,153.0,14.0,886.0,223.0,247.0,157.0,1144.0,1,39,Spruce/Fir
3243.0,43.0,26.0,306.0,100.0,4018.0,214.0,172.0,78.0,3412.0,0,38,Spruce/Fir
3004.0,30.0,9.0,0.0,0.0,1885.0,218.0,220.0,137.0,1500.0,0,28,Spruce/Fir
2939.0,258.0,25.0,90.0,18.0,2610.0,154.0,245.0,225.0,2420.0,2,32,Lodgepole Pine
2949.0,23.0,4.0,30.0,0.0,4842.0,218.0,231.0,151.0,6044.0,0,11,Lodgepole Pine
3028.0,36.0,4.0,216.0,17.0,1063.0,220.0,230.0,147.0,2497.0,0,28,Lodgepole Pine
2976.0,291.0,3.0,854.0,174.0,1064.0,210.0,239.0,167.0,2250.0,2,31,Lodgepole Pine
3208.0,100.0,8.0,124.0,-2.0,4095.0,234.0,229.0,127.0,3298.0,0,28,Spruce/Fir
2994.0,66.0,21.0,589.0,166.0,601.0,235.0,193.0,80.0,830.0,0,28,Lodgepole Pine
2781.0,166.0,19.0,408.0,105.0,1979.0,233.0,243.0,134.0,2097.0,2,9,Lodgepole Pine
3370.0,142.0,20.0,42.0,-2.0,2685.0,244.0,231.0,106.0,582.0,2,38,Krummholz
3212.0,264.0,7.0,618.0,-38.0,2840.0,202.0,244.0,181.0,42.0,2,31,Spruce/Fir
3120.0,278.0,16.0,765.0,141.0,6300.0,175.0,241.0,205.0,1376.0,0,28,Lodgepole Pine
2437.0,194.0,24.0,124.0,39.0,1101.0,208.0,251.0,164.0,1221.0,2,3,Ponderosa Pine
3426.0,331.0,12.0,534.0,62.0,1907.0,191.0,225.0,173.0,516.0,2,38,Krummholz
3165.0,186.0,15.0,361.0,75.0,5559.0,221.0,250.0,158.0,1423.0,0,28,Spruce/Fir
3107.0,265.0,9.0,350.0,53.0,379.0,198.0,244.0,185.0,811.0,2,22,Lodgepole Pine
3164.0,115.0,4.0,466.0,30.0,4489.0,227.0,236.0,144.0,2067.0,0,28,Lodgepole Pine
3229.0,235.0,23.0,700.0,146.0,3566.0,175.0,253.0,208.0,2067.0,2,30,Spruce/Fir
3152.0,178.0,14.0,541.0,98.0,2642.0,225.0,247.0,151.0,3045.0,2,31,Lodgepole Pine
2789.0,355.0,6.0,120.0,32.0,1382.0,211.0,230.0,157.0,2315.0,2,31,Lodgepole Pine
3311.0,132.0,21.0,67.0,-19.0,674.0,248.0,225.0,95.0,3748.0,1,24,Lodgepole Pine
3259.0,25.0,26.0,458.0,78.0,1698.0,196.0,174.0,102.0,2167.0,1,32,Lodgepole Pine
3186.0,209.0,19.0,108.0,32.0,1734.0,202.0,254.0,181.0,4260.0,1,21,Spruce/Fir
3425.0,153.0,11.0,1075.0,76.0,3396.0,233.0,241.0,137.0,930.0,2,35,Krummholz
3024.0,247.0,10.0,830.0,121.0,5978.0,198.0,248.0,188.0,3737.0,0,28,Lodgepole Pine
3183.0,40.0,7.0,180.0,22.0,997.0,221.0,224.0,138.0,2112.0,1,22,Spruce/Fir
2928.0,16.0,10.0,0.0,0.0,3765.0,211.0,219.0,143.0,1333.0,0,18,Lodgepole Pine
3007.0,18.0,2.0,285.0,22.0,1951.0,218.0,235.0,155.0,1237.0,2,31,Lodgepole Pine
3285.0,328.0,10.0,671.0,95.0,700.0,195.0,228.0,172.0,752.0,2,31,Spruce/Fir
3213.0,197.0,22.0,295.0,56.0,342.0,208.0,252.0,169.0,1233.0,0,21,Spruce/Fir
3113.0,166.0,12.0,108.0,15.0,2156.0,230.0,244.0,144.0,2316.0,0,29,Spruce/Fir
3364.0,121.0,16.0,95.0,1.0,4168.0,246.0,225.0,103.0,3747.0,2,32,Krummholz
2893.0,32.0,11.0,120.0,23.0,1765.0,218.0,217.0,134.0,2869.0,2,32,Lodgepole Pine
3373.0,284.0,24.0,234.0,105.0,5292.0,148.0,232.0,221.0,752.0,0,38,Spruce/Fir
3157.0,114.0,18.0,60.0,0.0,4104.0,248.0,219.0,92.0,3157.0,2,21,Spruce/Fir
3149.0,335.0,22.0,467.0,62.0,3628.0,165.0,205.0,176.0,1533.0,2,38,Spruce/Fir
2809.0,112.0,8.0,120.0,22.0,979.0,234.0,232.0,130.0,3015.0,2,30,Lodgepole Pine
2951.0,135.0,3.0,67.0,5.0,5341.0,225.0,238.0,148.0,2073.0,0,22,Spruce/Fir
2906.0,306.0,4.0,342.0,21.0,4010.0,208.0,237.0,168.0,3612.0,0,11,Lodgepole Pine
3163.0,35.0,20.0,720.0,-23.0,1756.0,213.0,191.0,106.0,2088.0,2,32,Spruce/Fir
2342.0,293.0,22.0,67.0,10.0,256.0,152.0,229.0,214.0,268.0,2,13,Douglas-fir
2801.0,264.0,37.0,270.0,160.0,1639.0,106.0,228.0,245.0,1358.0,2,12,Lodgepole Pine
3014.0,194.0,13.0,636.0,105.0,6049.0,218.0,250.0,164.0,5412.0,0,28,Lodgepole Pine
2385.0,326.0,24.0,330.0,147.0,902.0,155.0,206.0,187.0,1034.0,3,9,Douglas-fir
2783.0,90.0,13.0,60.0,12.0,1486.0,240.0,219.0,107.0,2173.0,0,28,Lodgepole Pine
3252.0,352.0,9.0,391.0,28.0,6052.0,205.0,225.0,158.0,997.0,0,21,Spruce/Fir
2402.0,13.0,19.0,417.0,132.0,955.0,198.0,197.0,132.0,1082.0,3,9,Douglas-fir
2913.0,0.0,9.0,402.0,50.0,4036.0,206.0,222.0,154.0,5675.0,0,19,Lodgepole Pine
3359.0,117.0,8.0,242.0,42.0,3863.0,235.0,232.0,129.0,780.0,0,37,Spruce/Fir
2513.0,305.0,9.0,323.0,81.0,301.0,195.0,235.0,181.0,1849.0,3,9,Ponderosa Pine
2831.0,162.0,8.0,216.0,59.0,1830.0,229.0,242.0,146.0,2165.0,2,12,Lodgepole Pine
2598.0,171.0,14.0,212.0,30.0,2751.0,229.0,246.0,145.0,2103.0,2,1,Lodgepole Pine
3119.0,314.0,17.0,458.0,52.0,1652.0,171.0,224.0,192.0,3221.0,0,28,Spruce/Fir
3299.0,116.0,9.0,0.0,0.0,5619.0,236.0,231.0,126.0,757.0,0,37,Spruce/Fir
3356.0,164.0,16.0,649.0,77.0,4235.0,233.0,243.0,135.0,2195.0,2,37,Krummholz
3189.0,247.0,6.0,67.0,7.0,5749.0,207.0,245.0,176.0,1608.0,0,22,Lodgepole Pine
2984.0,99.0,7.0,295.0,44.0,1959.0,233.0,230.0,130.0,721.0,2,31,Spruce/Fir
3383.0,33.0,11.0,537.0,109.0,1167.0,218.0,216.0,133.0,2714.0,2,31,Spruce/Fir
3165.0,45.0,6.0,268.0,23.0,3137.0,222.0,226.0,139.0,4529.0,0,28,Spruce/Fir
2479.0,113.0,11.0,67.0,7.0,488.0,239.0,229.0,119.0,1359.0,3,5,Douglas-fir
3346.0,160.0,19.0,150.0,34.0,1550.0,236.0,240.0,127.0,3063.0,0,37,Spruce/Fir
2820.0,326.0,19.0,371.0,83.0,1844.0,169.0,215.0,184.0,1003.0,2,9,Aspen
3163.0,0.0,30.0,108.0,50.0,1209.0,161.0,168.0,132.0,2732.0,0,29,Spruce/Fir
3240.0,70.0,6.0,153.0,6.0,3524.0,227.0,228.0,135.0,1846.0,0,37,Spruce/Fir
3078.0,323.0,9.0,42.0,11.0,1503.0,197.0,231.0,173.0,3084.0,2,30,Spruce/Fir
3081.0,248.0,27.0,67.0,8.0,2658.0,151.0,247.0,226.0,1342.0,2,22,Lodgepole Pine
3231.0,271.0,11.0,350.0,35.0,671.0,192.0,244.0,191.0,1753.0,1,22,Spruce/Fir
2721.0,306.0,4.0,216.0,17.0,2382.0,208.0,237.0,168.0,5028.0,0,11,Lodgepole Pine
2872.0,33.0,11.0,30.0,1.0,277.0,218.0,216.0,133.0,2215.0,0,22,Lodgepole Pine
2942.0,257.0,13.0,342.0,36.0,5499.0,190.0,247.0,195.0,5059.0,0,28,Lodgepole Pine
3101.0,111.0,15.0,270.0,56.0,4890.0,245.0,222.0,101.0,983.0,0,28,Lodgepole Pine
3018.0,90.0,9.0,212.0,43.0,4170.0,235.0,225.0,121.0,5129.0,0,28,Lodgepole Pine
2683.0,339.0,21.0,418.0,178.0,932.0,171.0,205.0,171.0,603.0,2,32,Douglas-fir
3003.0,247.0,17.0,426.0,41.0,5853.0,181.0,251.0,205.0,1820.0,0,28,Spruce/Fir
3022.0,317.0,10.0,268.0,37.0,700.0,194.0,231.0,178.0,837.0,2,30,Lodgepole Pine
3011.0,31.0,12.0,127.0,4.0,2226.0,216.0,213.0,130.0,1065.0,0,28,Spruce/Fir
2478.0,341.0,17.0,474.0,134.0,900.0,183.0,213.0,168.0,1477.0,3,5,Douglas-fir
3073.0,20.0,6.0,150.0,25.0,1099.0,216.0,228.0,149.0,1519.0,1,22,Lodgepole Pine
3189.0,165.0,15.0,0.0,0.0,3183.0,232.0,244.0,138.0,871.0,2,32,Spruce/Fir
3412.0,56.0,9.0,201.0,3.0,3978.0,226.0,221.0,129.0,2930.0,2,38,Krummholz
2758.0,115.0,25.0,67.0,43.0,2049.0,253.0,206.0,64.0,713.0,2,12,Lodgepole Pine
2946.0,12.0,12.0,242.0,15.0,1994.0,208.0,216.0,144.0,899.0,2,30,Spruce/Fir
2679.0,52.0,20.0,120.0,20.0,2550.0,226.0,193.0,93.0,2346.0,2,9,Lodgepole Pine
2956.0,146.0,13.0,240.0,34.0,4295.0,237.0,238.0,129.0,4522.0,0,28,Lodgepole Pine
3104.0,27.0,4.0,270.0,38.0,2429.0,218.0,230.0,149.0,2457.0,2,31,Lodgepole Pine
3056.0,21.0,11.0,646.0,240.0,510.0,212.0,216.0,139.0,967.0,2,31,Lodgepole Pine
3027.0,176.0,17.0,201.0,68.0,4109.0,227.0,247.0,147.0,2154.0,0,29,Lodgepole Pine
2260.0,47.0,34.0,150.0,99.0,741.0,210.0,147.0,46.0,600.0,3,0,Ponderosa Pine
3250.0,38.0,3.0,450.0,155.0,5117.0,219.0,233.0,150.0,1890.0,0,28,Spruce/Fir
3242.0,335.0,10.0,268.0,44.0,3055.0,198.0,227.0,168.0,1465.0,2,22,Spruce/Fir
3083.0,225.0,6.0,417.0,-25.0,6062.0,211.0,246.0,172.0,2803.0,0,28,Lodgepole Pine
3202.0,187.0,15.0,437.0,41.0,446.0,220.0,250.0,158.0,2743.0,1,31,Spruce/Fir
3130.0,4.0,9.0,30.0,3.0,2188.0,208.0,222.0,151.0,2977.0,2,22,Spruce/Fir
3279.0,184.0,17.0,361.0,-12.0,3294.0,222.0,249.0,155.0,990.0,2,31,Lodgepole Pine
2812.0,146.0,31.0,201.0,114.0,1463.0,244.0,218.0,77.0,1693.0,2,12,Lodgepole Pine
3117.0,196.0,18.0,870.0,271.0,4397.0,213.0,252.0,167.0,1533.0,2,30,Lodgepole Pine
2998.0,161.0,17.0,511.0,20.0,6404.0,235.0,242.0,131.0,2929.0,0,29,Lodgepole Pine
2937.0,63.0,16.0,309.0,43.0,765.0,232.0,207.0,102.0,1917.0,0,28,Lodgepole Pine
3201.0,140.0,12.0,658.0,88.0,3336.0,238.0,236.0,126.0,3572.0,0,38,Spruce/Fir
3304.0,139.0,21.0,216.0,18.0,1296.0,246.0,228.0,99.0,2958.0,0,21,Spruce/Fir
2209.0,330.0,38.0,90.0,52.0,1368.0,106.0,165.0,183.0,1216.0,3,9,Ponderosa Pine
2926.0,149.0,26.0,124.0,42.0,1673.0,243.0,227.0,95.0,1910.0,2,12,Lodgepole Pine
3014.0,54.0,23.0,162.0,66.0,313.0,226.0,185.0,81.0,1511.0,2,23,Lodgepole Pine
3007.0,74.0,15.0,95.0,18.0,977.0,237.0,209.0,99.0,2808.0,0,28,Lodgepole Pine
3219.0,73.0,10.0,484.0,10.0,5391.0,232.0,221.0,121.0,1410.0,0,22,Spruce/Fir
2835.0,101.0,14.0,424.0,105.0,3198.0,242.0,221.0,106.0,2782.0,0,11,Lodgepole Pine
3425.0,172.0,13.0,990.0,76.0,3354.0,228.0,246.0,147.0,1112.0,2,35,Krummholz
2897.0,88.0,7.0,162.0,17.0,2139.0,231.0,228.0,129.0,2427.0,0,28,Lodgepole Pine
2688.0,65.0,5.0,446.0,41.0,571.0,225.0,230.0,140.0,1856.0,0,11,Lodgepole Pine
3123.0,113.0,14.0,366.0,33.0,3529.0,243.0,225.0,108.0,2765.0,0,29,Spruce/Fir
2969.0,319.0,19.0,324.0,59.0,1082.0,167.0,219.0,190.0,2869.0,0,21,Spruce/Fir
2377.0,349.0,21.0,175.0,87.0,960.0,177.0,200.0,158.0,895.0,3,9,Douglas-fir
3028.0,80.0,14.0,300.0,112.0,1489.0,238.0,213.0,102.0,1380.0,2,31,Lodgepole Pine
2826.0,109.0,14.0,255.0,67.0,1888.0,244.0,223.0,105.0,918.0,2,12,Aspen
3092.0,304.0,31.0,324.0,25.0,1765.0,121.0,208.0,219.0,3355.0,0,28,Spruce/Fir
2953.0,60.0,13.0,400.0,164.0,3724.0,230.0,213.0,114.0,2452.0,0,28,Lodgepole Pine
2486.0,266.0,15.0,153.0,51.0,301.0,182.0,245.0,202.0,153.0,3,9,Lodgepole Pine
2858.0,276.0,17.0,816.0,157.0,2190.0,173.0,241.0,207.0,1719.0,2,12,Aspen
3120.0,308.0,19.0,150.0,9.0,3878.0,164.0,224.0,199.0,1819.0,0,23,Spruce/Fir
3004.0,278.0,10.0,170.0,3.0,3143.0,193.0,242.0,189.0,1269.0,2,32,Spruce/Fir
3103.0,20.0,21.0,745.0,187.0,4365.0,201.0,192.0,121.0,3823.0,0,28,Spruce/Fir
3203.0,0.0,0.0,30.0,0.0,5052.0,218.0,238.0,156.0,228.0,0,37,Spruce/Fir
3036.0,182.0,28.0,457.0,239.0,2739.0,216.0,244.0,143.0,1638.0,2,12,Spruce/Fir
3249.0,69.0,7.0,547.0,173.0,819.0,228.0,226.0,131.0,1040.0,0,21,Spruce/Fir
3060.0,64.0,21.0,446.0,73.0,2197.0,234.0,193.0,82.0,1734.0,2,30,Lodgepole Pine
3122.0,32.0,16.0,418.0,55.0,4986.0,215.0,204.0,122.0,2885.0,0,29,Spruce/Fir
3217.0,119.0,14.0,180.0,-18.0,1195.0,244.0,227.0,108.0,2665.0,0,21,Spruce/Fir
3075.0,20.0,9.0,124.0,0.0,1288.0,214.0,221.0,143.0,1006.0,0,21,Spruce/Fir
3147.0,213.0,8.0,60.0,3.0,1880.0,213.0,248.0,170.0,1978.0,2,22,Spruce/Fir
2279.0,323.0,32.0,85.0,46.0,1366.0,122.0,188.0,195.0,875.0,3,9,Ponderosa Pine
3396.0,232.0,11.0,283.0,64.0,1875.0,203.0,250.0,184.0,2148.0,2,31,Spruce/Fir
2843.0,277.0,38.0,120.0,72.0,2184.0,95.0,216.0,246.0,1437.0,2,12,Spruce/Fir
2834.0,304.0,22.0,162.0,62.0,3890.0,154.0,223.0,207.0,937.0,0,28,Lodgepole Pine
2693.0,42.0,15.0,342.0,-20.0,779.0,221.0,206.0,116.0,175.0,2,9,Lodgepole Pine
2778.0,18.0,29.0,216.0,82.0,1897.0,185.0,167.0,105.0,792.0,2,32,Lodgepole Pine
2939.0,108.0,8.0,150.0,24.0,4542.0,235.0,231.0,128.0,2979.0,0,28,Spruce/Fir
2971.0,94.0,15.0,134.0,26.0,1641.0,242.0,216.0,99.0,3510.0,0,28,Spruce/Fir
2777.0,1.0,16.0,277.0,-29.0,1200.0,196.0,209.0,149.0,2116.0,2,12,Douglas-fir
3008.0,103.0,8.0,42.0,4.0,6279.0,234.0,230.0,127.0,3202.0,0,28,Lodgepole Pine
3106.0,83.0,6.0,180.0,-8.0,4254.0,228.0,230.0,137.0,1519.0,0,22,Spruce/Fir
3060.0,22.0,9.0,192.0,12.0,2563.0,214.0,220.0,141.0,2847.0,2,31,Lodgepole Pine
3132.0,303.0,10.0,295.0,91.0,2123.0,193.0,235.0,183.0,1959.0,2,32,Lodgepole Pine
3264.0,9.0,10.0,601.0,-9.0,644.0,209.0,221.0,149.0,2984.0,1,22,Lodgepole Pine
2957.0,77.0,6.0,342.0,105.0,1443.0,228.0,228.0,134.0,2590.0,2,31,Lodgepole Pine
2995.0,108.0,5.0,42.0,-2.0,6211.0,228.0,234.0,141.0,3245.0,0,28,Lodgepole Pine
2942.0,171.0,8.0,376.0,16.0,1832.0,226.0,244.0,151.0,1256.0,2,22,Lodgepole Pine
3247.0,171.0,6.0,470.0,134.0,1200.0,224.0,243.0,153.0,2117.0,0,28,Spruce/Fir
2379.0,137.0,22.0,30.0,2.0,524.0,247.0,226.0,96.0,1302.0,3,3,Ponderosa Pine
2990.0,68.0,13.0,60.0,11.0,3242.0,233.0,214.0,111.0,932.0,2,19,Spruce/Fir
2975.0,47.0,9.0,480.0,30.0,4358.0,223.0,221.0,132.0,5540.0,0,11,Lodgepole Pine
2860.0,107.0,27.0,120.0,55.0,702.0,253.0,197.0,53.0,997.0,2,32,Lodgepole Pine
2871.0,143.0,12.0,127.0,15.0,3216.0,237.0,237.0,128.0,2053.0,0,11,Lodgepole Pine
3232.0,216.0,11.0,60.0,12.0,1328.0,209.0,250.0,176.0,792.0,2,20,Spruce/Fir
3363.0,117.0,11.0,210.0,34.0,891.0,239.0,230.0,120.0,4063.0,1,31,Lodgepole Pine
2987.0,311.0,14.0,0.0,0.0,3459.0,182.0,230.0,187.0,1919.0,2,21,Spruce/Fir
3063.0,284.0,4.0,0.0,0.0,680.0,209.0,240.0,169.0,1661.0,2,22,Spruce/Fir
2759.0,243.0,21.0,234.0,141.0,430.0,173.0,251.0,212.0,1641.0,2,12,Lodgepole Pine
2449.0,118.0,25.0,201.0,89.0,767.0,253.0,208.0,66.0,1211.0,3,4,Ponderosa Pine
2945.0,45.0,21.0,150.0,23.0,5035.0,220.0,189.0,94.0,3115.0,0,28,Spruce/Fir
1893.0,7.0,21.0,120.0,42.0,90.0,190.0,194.0,136.0,691.0,3,1,Douglas-fir
3286.0,315.0,1.0,499.0,34.0,6092.0,215.0,237.0,160.0,636.0,0,21,Spruce/Fir
3292.0,16.0,7.0,0.0,0.0,3995.0,214.0,226.0,148.0,1663.0,0,22,Spruce/Fir
2562.0,157.0,10.0,361.0,110.0,661.0,232.0,242.0,140.0,1040.0,2,3,Douglas-fir
3203.0,165.0,13.0,484.0,-10.0,626.0,231.0,244.0,141.0,2343.0,2,22,Lodgepole Pine
3199.0,300.0,18.0,85.0,17.0,4154.0,166.0,229.0,202.0,2192.0,2,37,Spruce/Fir
3371.0,193.0,9.0,769.0,42.0,997.0,220.0,247.0,162.0,4358.0,1,32,Lodgepole Pine
3224.0,160.0,10.0,0.0,0.0,4370.0,230.0,242.0,143.0,2222.0,0,22,Spruce/Fir
3147.0,169.0,24.0,210.0,18.0,3144.0,230.0,241.0,128.0,882.0,2,32,Lodgepole Pine
3255.0,155.0,10.0,153.0,12.0,5374.0,231.0,241.0,141.0,684.0,0,28,Lodgepole Pine
3101.0,345.0,8.0,268.0,13.0,5289.0,204.0,227.0,162.0,1253.0,0,28,Spruce/Fir
